file_name,O0,O1,O2,O3,Os,Of
inetutils-2.4_rlogind_clang-9.0_mipseb_64, , , , , , 
inetutils-2.4_rlogind_clang-10.0_x86_32, , , , , , 
inetutils-2.4_rlogind_clang-10.0_x86_64, , , , , , 
inetutils-2.4_rlogind_clang-10.0_arm_32, , , , , , 
inetutils-2.4_rlogind_clang-10.0_arm_64, , , , , , 
inetutils-2.4_rlogind_clang-10.0_mips_32, , , , , , 
inetutils-2.4_rlogind_clang-10.0_mips_64, , , , , , 
inetutils-2.4_rlogind_clang-10.0_mipseb_32, , , , , , 
inetutils-2.4_rlogind_clang-10.0_mipseb_64, , , , , , 
inetutils-2.4_rlogind_clang-11.0_x86_32, , , , , , 
inetutils-2.4_rlogind_clang-11.0_x86_64, , , , , , 
inetutils-2.4_rlogind_clang-11.0_arm_32, , , , , , 
inetutils-2.4_rlogind_clang-11.0_arm_64, , , , , , 
inetutils-2.4_rlogind_clang-11.0_mips_32, , , , , , 
inetutils-2.4_rlogind_clang-11.0_mips_64, , , , , , 
inetutils-2.4_rlogind_clang-11.0_mipseb_32, , , , , , 
inetutils-2.4_rlogind_clang-11.0_mipseb_64, , , , , , 
inetutils-2.4_rlogind_clang-12.0_x86_32, , , , , , 
inetutils-2.4_rlogind_clang-12.0_x86_64, , , , , , 
inetutils-2.4_rlogind_clang-12.0_arm_32, , , , , , 
inetutils-2.4_rlogind_clang-12.0_arm_64, , , , , , 
inetutils-2.4_rlogind_clang-12.0_mips_32, , , , , , 
inetutils-2.4_rlogind_clang-12.0_mips_64, , , , , , 
inetutils-2.4_rlogind_clang-12.0_mipseb_32, , , , , , 
inetutils-2.4_rlogind_clang-12.0_mipseb_64, , , , , , 
inetutils-2.4_rlogind_clang-13.0_x86_32, , , , , , 
inetutils-2.4_rlogind_clang-13.0_x86_64, , , , , , 
inetutils-2.4_rlogind_clang-13.0_arm_32, , , , , , 
inetutils-2.4_rlogind_clang-13.0_arm_64, , , , , , 
inetutils-2.4_rlogind_clang-13.0_mips_32, , , , , , 
inetutils-2.4_rlogind_clang-13.0_mips_64, , , , , , 
inetutils-2.4_rlogind_clang-13.0_mipseb_32, , , , , , 
inetutils-2.4_rlogind_clang-13.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_gcc-4.9.4_x86_32, , , , , , 
inetutils-2.4_rshd_gcc-4.9.4_x86_64, , , , , , 
inetutils-2.4_rshd_gcc-4.9.4_arm_32, , , ,d, ,d
inetutils-2.4_rshd_gcc-4.9.4_arm_64, , , ,d, ,d
inetutils-2.4_rshd_gcc-4.9.4_mips_32, , , , , , 
inetutils-2.4_rshd_gcc-4.9.4_mips_64, , , , , , 
inetutils-2.4_rshd_gcc-4.9.4_mipseb_32, , , , , , 
inetutils-2.4_rshd_gcc-4.9.4_mipseb_64, , , , , , 
inetutils-2.4_rshd_gcc-5.5.0_x86_32, , , , , , 
inetutils-2.4_rshd_gcc-5.5.0_x86_64, , , , , , 
inetutils-2.4_rshd_gcc-5.5.0_arm_32, , , ,d, ,d
inetutils-2.4_rshd_gcc-5.5.0_arm_64, , , , , , 
inetutils-2.4_rshd_gcc-5.5.0_mips_32, , , , , , 
inetutils-2.4_rshd_gcc-5.5.0_mips_64, , , , , , 
inetutils-2.4_rshd_gcc-5.5.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_gcc-5.5.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_gcc-6.5.0_x86_32, , , , , , 
inetutils-2.4_rshd_gcc-6.5.0_x86_64, , , , , , 
inetutils-2.4_rshd_gcc-6.5.0_arm_32, , , ,d, ,d
inetutils-2.4_rshd_gcc-6.5.0_arm_64, , , , , , 
inetutils-2.4_rshd_gcc-6.5.0_mips_32, , , , , , 
inetutils-2.4_rshd_gcc-6.5.0_mips_64, , , , , , 
inetutils-2.4_rshd_gcc-6.5.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_gcc-6.5.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_gcc-7.3.0_x86_32, , , , , , 
inetutils-2.4_rshd_gcc-7.3.0_x86_64, , , , , , 
inetutils-2.4_rshd_gcc-7.3.0_arm_32, , , ,d, ,d
inetutils-2.4_rshd_gcc-7.3.0_arm_64, , , , , , 
inetutils-2.4_rshd_gcc-7.3.0_mips_32, , , , , , 
inetutils-2.4_rshd_gcc-7.3.0_mips_64, , , , , , 
inetutils-2.4_rshd_gcc-7.3.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_gcc-7.3.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_gcc-8.2.0_x86_32, , , , , , 
inetutils-2.4_rshd_gcc-8.2.0_x86_64, , , , , , 
inetutils-2.4_rshd_gcc-8.2.0_arm_32, , , ,d, ,d
inetutils-2.4_rshd_gcc-8.2.0_arm_64, , , , , , 
inetutils-2.4_rshd_gcc-8.2.0_mips_32, , , , , , 
inetutils-2.4_rshd_gcc-8.2.0_mips_64, , , , , , 
inetutils-2.4_rshd_gcc-8.2.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_gcc-8.2.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_gcc-9.4.0_x86_32, , , , , , 
inetutils-2.4_rshd_gcc-9.4.0_x86_64, , , , , , 
inetutils-2.4_rshd_gcc-9.4.0_arm_32, , , ,d, ,d
inetutils-2.4_rshd_gcc-9.4.0_arm_64, , , , , , 
inetutils-2.4_rshd_gcc-9.4.0_mips_32, , , , , , 
inetutils-2.4_rshd_gcc-9.4.0_mips_64, , , , , , 
inetutils-2.4_rshd_gcc-9.4.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_gcc-9.4.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_gcc-10.3.0_x86_32, , , , , , 
inetutils-2.4_rshd_gcc-10.3.0_x86_64, , , , , , 
inetutils-2.4_rshd_gcc-10.3.0_arm_32, , , , , , 
inetutils-2.4_rshd_gcc-10.3.0_arm_64, , , , , , 
inetutils-2.4_rshd_gcc-10.3.0_mips_32, , , , , , 
inetutils-2.4_rshd_gcc-10.3.0_mips_64, , , , , , 
inetutils-2.4_rshd_gcc-10.3.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_gcc-10.3.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_gcc-11.2.0_x86_32, , , , , , 
inetutils-2.4_rshd_gcc-11.2.0_x86_64, , , , , , 
inetutils-2.4_rshd_gcc-11.2.0_arm_32, , , , , , 
inetutils-2.4_rshd_gcc-11.2.0_arm_64, , , , , , 
inetutils-2.4_rshd_gcc-11.2.0_mips_32, , , , , , 
inetutils-2.4_rshd_gcc-11.2.0_mips_64, , , , , , 
inetutils-2.4_rshd_gcc-11.2.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_gcc-11.2.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_clang-4.0_x86_32, , , , , , 
inetutils-2.4_rshd_clang-4.0_x86_64, , , , , , 
inetutils-2.4_rshd_clang-4.0_arm_32, , , , , , 
inetutils-2.4_rshd_clang-4.0_arm_64, , , , , , 
inetutils-2.4_rshd_clang-4.0_mips_32, , , , , , 
inetutils-2.4_rshd_clang-4.0_mips_64, , , , , , 
inetutils-2.4_rshd_clang-4.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_clang-4.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_clang-5.0_x86_32, , , , , , 
inetutils-2.4_rshd_clang-5.0_x86_64, , , , , , 
inetutils-2.4_rshd_clang-5.0_arm_32, , , , , , 
inetutils-2.4_rshd_clang-5.0_arm_64, , , , , , 
inetutils-2.4_rshd_clang-5.0_mips_32, , , , , , 
inetutils-2.4_rshd_clang-5.0_mips_64, , , , , , 
inetutils-2.4_rshd_clang-5.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_clang-5.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_clang-6.0_x86_32, , , , , , 
inetutils-2.4_rshd_clang-6.0_x86_64, , , , , , 
inetutils-2.4_rshd_clang-6.0_arm_32, , , , , , 
inetutils-2.4_rshd_clang-6.0_arm_64, , , , , , 
inetutils-2.4_rshd_clang-6.0_mips_32, , , , , , 
inetutils-2.4_rshd_clang-6.0_mips_64, , , , , , 
inetutils-2.4_rshd_clang-6.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_clang-6.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_clang-7.0_x86_32, , , , , , 
inetutils-2.4_rshd_clang-7.0_x86_64, , , , , , 
inetutils-2.4_rshd_clang-7.0_arm_32, , , , , , 
inetutils-2.4_rshd_clang-7.0_arm_64, , , , , , 
inetutils-2.4_rshd_clang-7.0_mips_32, , , , , , 
inetutils-2.4_rshd_clang-7.0_mips_64, , , , , , 
inetutils-2.4_rshd_clang-7.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_clang-7.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_clang-8.0_x86_32, , , , , , 
inetutils-2.4_rshd_clang-8.0_x86_64, , , , , , 
inetutils-2.4_rshd_clang-8.0_arm_32, , , , , , 
inetutils-2.4_rshd_clang-8.0_arm_64, , , , , , 
inetutils-2.4_rshd_clang-8.0_mips_32, , , , , , 
inetutils-2.4_rshd_clang-8.0_mips_64, , , , , , 
inetutils-2.4_rshd_clang-8.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_clang-8.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_clang-9.0_x86_32, , , , , , 
inetutils-2.4_rshd_clang-9.0_x86_64, , , , , , 
inetutils-2.4_rshd_clang-9.0_arm_32, , , , , , 
inetutils-2.4_rshd_clang-9.0_arm_64, , , , , , 
inetutils-2.4_rshd_clang-9.0_mips_32, , , , , , 
inetutils-2.4_rshd_clang-9.0_mips_64, , , , , , 
inetutils-2.4_rshd_clang-9.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_clang-9.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_clang-10.0_x86_32, , , , , , 
inetutils-2.4_rshd_clang-10.0_x86_64, , , , , , 
inetutils-2.4_rshd_clang-10.0_arm_32, , , , , , 
inetutils-2.4_rshd_clang-10.0_arm_64, , , , , , 
inetutils-2.4_rshd_clang-10.0_mips_32, , , , , , 
inetutils-2.4_rshd_clang-10.0_mips_64, , , , , , 
inetutils-2.4_rshd_clang-10.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_clang-10.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_clang-11.0_x86_32, , , , , , 
inetutils-2.4_rshd_clang-11.0_x86_64, , , , , , 
inetutils-2.4_rshd_clang-11.0_arm_32, , , , , , 
inetutils-2.4_rshd_clang-11.0_arm_64, , , , , , 
inetutils-2.4_rshd_clang-11.0_mips_32, , , , , , 
inetutils-2.4_rshd_clang-11.0_mips_64, , , , , , 
inetutils-2.4_rshd_clang-11.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_clang-11.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_clang-12.0_x86_32, , , , , , 
inetutils-2.4_rshd_clang-12.0_x86_64, , , , , , 
inetutils-2.4_rshd_clang-12.0_arm_32, , , , , , 
inetutils-2.4_rshd_clang-12.0_arm_64, , , , , , 
inetutils-2.4_rshd_clang-12.0_mips_32, , , , , , 
inetutils-2.4_rshd_clang-12.0_mips_64, , , , , , 
inetutils-2.4_rshd_clang-12.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_clang-12.0_mipseb_64, , , , , , 
inetutils-2.4_rshd_clang-13.0_x86_32, , , , , , 
inetutils-2.4_rshd_clang-13.0_x86_64, , , , , , 
inetutils-2.4_rshd_clang-13.0_arm_32, , , , , , 
inetutils-2.4_rshd_clang-13.0_arm_64, , , , , , 
inetutils-2.4_rshd_clang-13.0_mips_32, , , , , , 
inetutils-2.4_rshd_clang-13.0_mips_64, , , , , , 
inetutils-2.4_rshd_clang-13.0_mipseb_32, , , , , , 
inetutils-2.4_rshd_clang-13.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_gcc-4.9.4_x86_32, , , , , , 
inetutils-2.4_syslogd_gcc-4.9.4_x86_64, , , , , , 
inetutils-2.4_syslogd_gcc-4.9.4_arm_32, , , , , , 
inetutils-2.4_syslogd_gcc-4.9.4_arm_64, , , , , , 
inetutils-2.4_syslogd_gcc-4.9.4_mips_32, , , , , , 
inetutils-2.4_syslogd_gcc-4.9.4_mips_64, , , , , , 
inetutils-2.4_syslogd_gcc-4.9.4_mipseb_32, , , , , , 
inetutils-2.4_syslogd_gcc-4.9.4_mipseb_64, , , , , , 
inetutils-2.4_syslogd_gcc-5.5.0_x86_32, , , , , , 
inetutils-2.4_syslogd_gcc-5.5.0_x86_64, , , , , , 
inetutils-2.4_syslogd_gcc-5.5.0_arm_32, , , , , , 
inetutils-2.4_syslogd_gcc-5.5.0_arm_64, , , , , , 
inetutils-2.4_syslogd_gcc-5.5.0_mips_32, , , , , , 
inetutils-2.4_syslogd_gcc-5.5.0_mips_64, , , , , , 
inetutils-2.4_syslogd_gcc-5.5.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_gcc-5.5.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_gcc-6.5.0_x86_32, , , , , , 
inetutils-2.4_syslogd_gcc-6.5.0_x86_64, , , , , , 
inetutils-2.4_syslogd_gcc-6.5.0_arm_32, , , , , , 
inetutils-2.4_syslogd_gcc-6.5.0_arm_64, , , , , , 
inetutils-2.4_syslogd_gcc-6.5.0_mips_32, , , , , , 
inetutils-2.4_syslogd_gcc-6.5.0_mips_64, , , , , , 
inetutils-2.4_syslogd_gcc-6.5.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_gcc-6.5.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_gcc-7.3.0_x86_32, , , , , , 
inetutils-2.4_syslogd_gcc-7.3.0_x86_64, , , , , , 
inetutils-2.4_syslogd_gcc-7.3.0_arm_32, , , , , , 
inetutils-2.4_syslogd_gcc-7.3.0_arm_64, , , , , , 
inetutils-2.4_syslogd_gcc-7.3.0_mips_32, , , , , , 
inetutils-2.4_syslogd_gcc-7.3.0_mips_64, , , , , , 
inetutils-2.4_syslogd_gcc-7.3.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_gcc-7.3.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_gcc-8.2.0_x86_32, , , , , , 
inetutils-2.4_syslogd_gcc-8.2.0_x86_64, , , , , , 
inetutils-2.4_syslogd_gcc-8.2.0_arm_32, , , , , , 
inetutils-2.4_syslogd_gcc-8.2.0_arm_64, , , , , , 
inetutils-2.4_syslogd_gcc-8.2.0_mips_32, , , , , , 
inetutils-2.4_syslogd_gcc-8.2.0_mips_64, , , , , , 
inetutils-2.4_syslogd_gcc-8.2.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_gcc-8.2.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_gcc-9.4.0_x86_32, , , , , , 
inetutils-2.4_syslogd_gcc-9.4.0_x86_64, , , , , , 
inetutils-2.4_syslogd_gcc-9.4.0_arm_32, , , , , , 
inetutils-2.4_syslogd_gcc-9.4.0_arm_64, , , , , , 
inetutils-2.4_syslogd_gcc-9.4.0_mips_32, , , , , , 
inetutils-2.4_syslogd_gcc-9.4.0_mips_64, , , , , , 
inetutils-2.4_syslogd_gcc-9.4.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_gcc-9.4.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_gcc-10.3.0_x86_32, , , , , , 
inetutils-2.4_syslogd_gcc-10.3.0_x86_64, , , , , , 
inetutils-2.4_syslogd_gcc-10.3.0_arm_32, , , , , , 
inetutils-2.4_syslogd_gcc-10.3.0_arm_64, , , , , , 
inetutils-2.4_syslogd_gcc-10.3.0_mips_32, , , , , , 
inetutils-2.4_syslogd_gcc-10.3.0_mips_64, , , , , , 
inetutils-2.4_syslogd_gcc-10.3.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_gcc-10.3.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_gcc-11.2.0_x86_32, , , , , , 
inetutils-2.4_syslogd_gcc-11.2.0_x86_64, , , , , , 
inetutils-2.4_syslogd_gcc-11.2.0_arm_32, , , , , , 
inetutils-2.4_syslogd_gcc-11.2.0_arm_64, , , , , , 
inetutils-2.4_syslogd_gcc-11.2.0_mips_32, , , , , , 
inetutils-2.4_syslogd_gcc-11.2.0_mips_64, , , , , , 
inetutils-2.4_syslogd_gcc-11.2.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_gcc-11.2.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_clang-4.0_x86_32, , , , , , 
inetutils-2.4_syslogd_clang-4.0_x86_64, , , , , , 
inetutils-2.4_syslogd_clang-4.0_arm_32, , , , , , 
inetutils-2.4_syslogd_clang-4.0_arm_64, , , , , , 
inetutils-2.4_syslogd_clang-4.0_mips_32, , , , , , 
inetutils-2.4_syslogd_clang-4.0_mips_64, , , , , , 
inetutils-2.4_syslogd_clang-4.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_clang-4.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_clang-5.0_x86_32, , , , , , 
inetutils-2.4_syslogd_clang-5.0_x86_64, , , , , , 
inetutils-2.4_syslogd_clang-5.0_arm_32, , , , , , 
inetutils-2.4_syslogd_clang-5.0_arm_64, , , , , , 
inetutils-2.4_syslogd_clang-5.0_mips_32, , , , , , 
inetutils-2.4_syslogd_clang-5.0_mips_64, , , , , , 
inetutils-2.4_syslogd_clang-5.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_clang-5.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_clang-6.0_x86_32, , , , , , 
inetutils-2.4_syslogd_clang-6.0_x86_64, , , , , , 
inetutils-2.4_syslogd_clang-6.0_arm_32, , , , , , 
inetutils-2.4_syslogd_clang-6.0_arm_64, , , , , , 
inetutils-2.4_syslogd_clang-6.0_mips_32, , , , , , 
inetutils-2.4_syslogd_clang-6.0_mips_64, , , , , , 
inetutils-2.4_syslogd_clang-6.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_clang-6.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_clang-7.0_x86_32, , , , , , 
inetutils-2.4_syslogd_clang-7.0_x86_64, , , , , , 
inetutils-2.4_syslogd_clang-7.0_arm_32, , , , , , 
inetutils-2.4_syslogd_clang-7.0_arm_64, , , , , , 
inetutils-2.4_syslogd_clang-7.0_mips_32, , , , , , 
inetutils-2.4_syslogd_clang-7.0_mips_64, , , , , , 
inetutils-2.4_syslogd_clang-7.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_clang-7.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_clang-8.0_x86_32, , , , , , 
inetutils-2.4_syslogd_clang-8.0_x86_64, , , , , , 
inetutils-2.4_syslogd_clang-8.0_arm_32, , , , , , 
inetutils-2.4_syslogd_clang-8.0_arm_64, , , , , , 
inetutils-2.4_syslogd_clang-8.0_mips_32, , , , , , 
inetutils-2.4_syslogd_clang-8.0_mips_64, , , , , , 
inetutils-2.4_syslogd_clang-8.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_clang-8.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_clang-9.0_x86_32, , , , , , 
inetutils-2.4_syslogd_clang-9.0_x86_64, , , , , , 
inetutils-2.4_syslogd_clang-9.0_arm_32, , , , , , 
inetutils-2.4_syslogd_clang-9.0_arm_64, , , , , , 
inetutils-2.4_syslogd_clang-9.0_mips_32, , , , , , 
inetutils-2.4_syslogd_clang-9.0_mips_64, , , , , , 
inetutils-2.4_syslogd_clang-9.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_clang-9.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_clang-10.0_x86_32, , , , , , 
inetutils-2.4_syslogd_clang-10.0_x86_64, , , , , , 
inetutils-2.4_syslogd_clang-10.0_arm_32, , , , , , 
inetutils-2.4_syslogd_clang-10.0_arm_64, , , , , , 
inetutils-2.4_syslogd_clang-10.0_mips_32, , , , , , 
inetutils-2.4_syslogd_clang-10.0_mips_64, , , , , , 
inetutils-2.4_syslogd_clang-10.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_clang-10.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_clang-11.0_x86_32, , , , , , 
inetutils-2.4_syslogd_clang-11.0_x86_64, , , , , , 
inetutils-2.4_syslogd_clang-11.0_arm_32, , , , , , 
inetutils-2.4_syslogd_clang-11.0_arm_64, , , , , , 
inetutils-2.4_syslogd_clang-11.0_mips_32, , , , , , 
inetutils-2.4_syslogd_clang-11.0_mips_64, , , , , , 
inetutils-2.4_syslogd_clang-11.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_clang-11.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_clang-12.0_x86_32, , , , , , 
inetutils-2.4_syslogd_clang-12.0_x86_64, , , , , , 
inetutils-2.4_syslogd_clang-12.0_arm_32, , , , , , 
inetutils-2.4_syslogd_clang-12.0_arm_64, , , , , , 
inetutils-2.4_syslogd_clang-12.0_mips_32, , , , , , 
inetutils-2.4_syslogd_clang-12.0_mips_64, , , , , , 
inetutils-2.4_syslogd_clang-12.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_clang-12.0_mipseb_64, , , , , , 
inetutils-2.4_syslogd_clang-13.0_x86_32, , , , , , 
inetutils-2.4_syslogd_clang-13.0_x86_64, , , , , , 
inetutils-2.4_syslogd_clang-13.0_arm_32, , , , , , 
inetutils-2.4_syslogd_clang-13.0_arm_64, , , , , , 
inetutils-2.4_syslogd_clang-13.0_mips_32, , , , , , 
inetutils-2.4_syslogd_clang-13.0_mips_64, , , , , , 
inetutils-2.4_syslogd_clang-13.0_mipseb_32, , , , , , 
inetutils-2.4_syslogd_clang-13.0_mipseb_64, , , , , , 
inetutils-2.4_talkd_gcc-4.9.4_x86_32, , , , , , 
inetutils-2.4_talkd_gcc-4.9.4_x86_64, , , , , , 
inetutils-2.4_talkd_gcc-4.9.4_arm_32, , , ,d, ,d
inetutils-2.4_talkd_gcc-4.9.4_arm_64, , , , , , 
inetutils-2.4_talkd_gcc-4.9.4_mips_32, , , , , , 
inetutils-2.4_talkd_gcc-4.9.4_mips_64, , , , , , 
inetutils-2.4_talkd_gcc-4.9.4_mipseb_32, , , , , , 
inetutils-2.4_talkd_gcc-4.9.4_mipseb_64, , , , , , 
inetutils-2.4_talkd_gcc-5.5.0_x86_32, , , , , , 
inetutils-2.4_talkd_gcc-5.5.0_x86_64, , , , , , 
inetutils-2.4_talkd_gcc-5.5.0_arm_32, , , , , , 
inetutils-2.4_talkd_gcc-5.5.0_arm_64, , , , , , 
inetutils-2.4_talkd_gcc-5.5.0_mips_32, , , , , , 
inetutils-2.4_talkd_gcc-5.5.0_mips_64, , , , , , 
inetutils-2.4_talkd_gcc-5.5.0_mipseb_32, , , , , , 
inetutils-2.4_talkd_gcc-5.5.0_mipseb_64, , , , , , 
inetutils-2.4_talkd_gcc-6.5.0_x86_32, , , , , , 
inetutils-2.4_talkd_gcc-6.5.0_x86_64, , , , , , 
inetutils-2.4_talkd_gcc-6.5.0_arm_32, , , , , , 
inetutils-2.4_talkd_gcc-6.5.0_arm_64, , , , , , 
inetutils-2.4_talkd_gcc-6.5.0_mips_32, , , , , , 
inetutils-2.4_talkd_gcc-6.5.0_mips_64, , , , , , 
inetutils-2.4_talkd_gcc-6.5.0_mipseb_32, , , , , , 
inetutils-2.4_talkd_gcc-6.5.0_mipseb_64, , , , , , 
inetutils-2.4_talkd_gcc-7.3.0_x86_32, , , , , , 
inetutils-2.4_talkd_gcc-7.3.0_x86_64, , , , , , 
inetutils-2.4_talkd_gcc-7.3.0_arm_32, , , , , , 
inetutils-2.4_talkd_gcc-7.3.0_arm_64, , , , , , 
inetutils-2.4_talkd_gcc-7.3.0_mips_32, , , , , , 
inetutils-2.4_talkd_gcc-7.3.0_mips_64, , , , , , 
inetutils-2.4_talkd_gcc-7.3.0_mipseb_32, , , , , , 
inetutils-2.4_talkd_gcc-7.3.0_mipseb_64, , , , , , 
inetutils-2.4_talkd_gcc-8.2.0_x86_32, , , , , , 
inetutils-2.4_talkd_gcc-8.2.0_x86_64, , , , , , 
inetutils-2.4_talkd_gcc-8.2.0_arm_32, , , , , , 
inetutils-2.4_talkd_gcc-8.2.0_arm_64, , , , , , 
inetutils-2.4_talkd_gcc-8.2.0_mips_32, , , , , , 
inetutils-2.4_talkd_gcc-8.2.0_mips_64, , , , , , 
inetutils-2.4_talkd_gcc-8.2.0_mipseb_32, , , , , , 
inetutils-2.4_talkd_gcc-8.2.0_mipseb_64, , , , , , 
inetutils-2.4_talkd_gcc-9.4.0_x86_32, , , , , , 
inetutils-2.4_talkd_gcc-9.4.0_x86_64, , , , , , 
inetutils-2.4_talkd_gcc-9.4.0_arm_32, , , , , , 
inetutils-2.4_talkd_gcc-9.4.0_arm_64, , , , , , 
inetutils-2.4_talkd_gcc-9.4.0_mips_32, , , , , , 
inetutils-2.4_talkd_gcc-9.4.0_mips_64, , , , , , 
inetutils-2.4_talkd_gcc-9.4.0_mipseb_32, , , , , , 
inetutils-2.4_talkd_gcc-9.4.0_mipseb_64, , , , , , 
inetutils-2.4_talkd_gcc-10.3.0_x86_32, , , , , , 
inetutils-2.4_talkd_gcc-10.3.0_x86_64, , , , , , 
inetutils-2.4_talkd_gcc-10.3.0_arm_32, , , , , , 
inetutils-2.4_talkd_gcc-10.3.0_arm_64, , , , , , 
inetutils-2.4_talkd_gcc-10.3.0_mips_32, , , , , , 
inetutils-2.4_talkd_gcc-10.3.0_mips_64, , , , , , 
inetutils-2.4_talkd_gcc-10.3.0_mipseb_32, , , , , , 
inetutils-2.4_talkd_gcc-10.3.0_mipseb_64, , , , , , 
inetutils-2.4_talkd_gcc-11.2.0_x86_32, , , , , , 
inetutils-2.4_talkd_gcc-11.2.0_x86_64, , , , , , 
inetutils-2.4_talkd_gcc-11.2.0_arm_32, , , , , , 
inetutils-2.4_talkd_gcc-11.2.0_arm_64, , , , , , 
inetutils-2.4_talkd_gcc-11.2.0_mips_32, , , , , , 
inetutils-2.4_talkd_gcc-11.2.0_mips_64, , , , , , 
inetutils-2.4_talkd_gcc-11.2.0_mipseb_32, , , , , , 
inetutils-2.4_talkd_gcc-11.2.0_mipseb_64, , , , , , 
inetutils-2.4_talkd_clang-4.0_x86_32, , , , , , 
inetutils-2.4_talkd_clang-4.0_x86_64, , , , , , 
inetutils-2.4_talkd_clang-4.0_arm_32, , , ,d, ,d
inetutils-2.4_talkd_clang-4.0_arm_64, , , , , , 
inetutils-2.4_talkd_clang-4.0_mips_32, , , , , , 
inetutils-2.4_talkd_clang-4.0_mips_64, , , , , , 
inetutils-2.4_talkd_clang-4.0_mipseb_32, , , , , , 
inetutils-2.4_talkd_clang-4.0_mipseb_64, , , , , , 
inetutils-2.4_talkd_clang-5.0_x86_32, , , , , , 
inetutils-2.4_talkd_clang-5.0_x86_64, , , , , , 
inetutils-2.4_talkd_clang-5.0_arm_32, , , ,d, ,d
inetutils-2.4_talkd_clang-5.0_arm_64, , , , , , 
inetutils-2.4_talkd_clang-5.0_mips_32, , , , , , 
inetutils-2.4_talkd_clang-5.0_mips_64, , , , , , 
inetutils-2.4_talkd_clang-5.0_mipseb_32, , , , , , 
inetutils-2.4_talkd_clang-5.0_mipseb_64, , , , , , 
inetutils-2.4_talkd_clang-6.0_x86_32, , , , , , 
inetutils-2.4_talkd_clang-6.0_x86_64, , , , , , 
inetutils-2.4_talkd_clang-6.0_arm_32, , , ,d, ,d
inetutils-2.4_talkd_clang-6.0_arm_64, , , , , , 
